ï»¿Booking date,Value date,Voucher number,Text,Amount,Balance,Category
2022-11-14,2022-11-12,5484058177,BASTARD BURG/22-11-11,-175.0,1308.12,Other
2022-11-14,2022-11-12,5484057904,CLAS OHLSON /22-11-11,-49.9,1483.12,Other
2022-11-14,2022-11-12,5484057886,CLAS OHLSON /22-11-11,159.9,1533.02,Other
2022-11-11,2022-11-11,5490990789,46736344968,-160.0,1373.12,Other
2022-11-11,2022-11-11,5490990789,46736344968,-3000.0,1533.12,Other
2022-11-11,2022-11-11,5841990687,H11480819682,4000.0,4533.12,Other
2022-11-07,2022-11-06,5484536301,ICA LAPPKARR/22-11-05,-23.9,533.12,Groceries
2022-11-07,2022-11-06,5484262168,FRESCATI SPO/22-11-05,-30.0,557.02,Other
2022-11-07,2022-11-05,5490990789,46736344968,250.0,587.02,Other
2022-11-04,2022-11-04,5490990789,SJ AB,-90.0,337.02,Transport
2022-11-04,2022-11-04,5484527608,4208856 PRES/22-11-03,-20.0,427.02,Other
2022-11-04,2022-11-04,5490990789,AB STORSTOCK,-99.0,447.02,Other
2022-11-03,2022-11-03,5490990789,46733251397,-400.0,546.02,Other
2022-11-01,2022-11-01,5490990789,46764341590,-119.0,946.02,Other
2022-11-01,2022-11-01,5841990687,H01479998862,1000.0,1065.02,Other
2022-10-31,2022-10-29,5484091147,PROFESSORN R/22-10-28,-35.0,65.02,Other
2022-10-31,2022-10-29,5484621339,ICA LAPPKARR/22-10-28,-13.9,100.02,Groceries
2022-10-31,2022-10-29,5490990789,TEKNISKA HÃG,-365.0,113.92,Other
2022-10-31,2022-10-29,5490990789,46733251397,400.0,478.92,Other
2022-10-17,2022-10-15,5490990789,46733251396,66.0,78.92,Other
2022-10-04,2022-10-04,5490990789,46769600091,-35.0,12.92,Other
2022-10-04,2022-10-04,5490990789,46733251396,30.0,47.92,Other
2022-10-03,2022-10-01,5484673415,HEMKÃP BREDÃ/22-09-30,-30.85,17.92,Other
2022-10-03,2022-10-01,5484529932,ICA LAPPKARR/22-09-30,-20.0,48.77,Groceries
2022-10-03,2022-10-01,5490990789,46764391006,-40.0,68.77,Other
2022-09-30,2022-09-30,5490990789,46736344968,100.0,108.77,Other
2022-09-30,2022-09-30,5490990789,AB STORSTOCK,-26.0,8.77,Other
2022-09-26,2022-09-26,5484579200,BUCURESTI   /22-09-25,-50.31,34.77,Other
2022-09-26,2022-09-24,5484855732,BUCURESTI   /22-09-22,-63.7,85.08,Other
2022-09-26,2022-09-24,5484855731,BUCURESTI   /22-09-22,-79.63,148.78,Other
2022-09-26,2022-09-24,5484684919,BUCURESTI   /22-09-23,-79.69,228.41,Other
2022-09-23,2022-09-23,5490990789,VY BUSS AB,-219.0,308.1,Transport
2022-09-23,2022-09-23,5490990789,46765552983,223.0,527.1,Other
2022-09-21,2022-09-21,5490990789,46736344968,-216.0,304.1,Other
2022-09-16,2022-09-16,5490990789,46761566895,-35.0,520.1,Other
2022-09-15,2022-09-15,5490990789,46727717801,-97.5,555.1,Other
2022-09-14,2022-09-14,5490990789,46761572904,150.0,652.6,Other
2022-09-12,2022-09-10,5490990789,46727765928,35.0,502.6,Other
2022-09-12,2022-09-10,5490990789,46764331918,35.0,467.6,Other
2022-09-12,2022-09-10,5490990789,46727765928,35.0,432.6,Other
2022-09-12,2022-09-10,5490990789,46733251397,300.0,397.6,Other
2022-09-08,2022-09-08,5490990789,POSTNORD SVE,-78.0,97.6,Other
2022-09-06,2022-09-06,5490990789,46734788363,-100.0,175.6,Other
2022-09-05,2022-09-03,5490990789,46734788363,-200.0,275.6,Other
2022-09-05,2022-09-03,5490990789,46764360375,249.0,475.6,Other
2022-09-01,2022-09-01,5490990789,46766327107,75.0,226.6,Other
2022-08-30,2022-08-30,5490990789,46736975740,-62.0,151.6,Other
2022-08-26,2022-08-26,5490990789,46769627063,50.0,213.6,Other
2022-08-22,2022-08-22,5490990789,46734788363,-50.0,163.6,Other
2022-08-22,2022-08-22,5490990789,46734788363,12.0,213.6,Other
2022-08-22,2022-08-20,5490990789,46761572904,30.0,201.6,Other
2022-08-19,2022-08-19,5490990789,46734788363,50.0,171.6,Other
2022-08-19,2022-08-19,5490990789,46769627063,50.0,121.6,Other
2022-08-19,2022-08-19,5490990789,46764550932,30.0,71.6,Other
2022-08-17,2022-08-17,5490990789,46728525608,-110.0,41.6,Other
2022-08-16,2022-08-16,5484238082,ICA LAPPKARR/22-08-15,-36.5,151.6,Groceries
2022-08-16,2022-08-16,5490990789,46764316466,15.0,188.1,Other
2022-08-16,2022-08-16,5490990789,46764316466,-70.0,173.1,Other
2022-08-15,2022-08-15,5484592027,ICA LAPPKARR/22-08-14,-106.28,243.1,Groceries
2022-08-15,2022-08-14,5484729965,4318134 7-EL/22-08-13,-25.0,349.38,Utilities
2022-08-15,2022-08-14,5484435223,BASTARD BURG/22-08-12,-169.0,374.38,Other
2022-08-15,2022-08-13,5484870318,SYSTEMBOLAGE/22-08-12,-46.2,543.38,Other
2022-08-15,2022-08-13,5484445246,OOB SVEAVAGE/22-08-12,-231.0,589.58,Other
2022-08-15,2022-08-13,5484461840,ICA LAPPKARR/22-08-12,-20.0,820.58,Groceries
2022-08-12,2022-08-12,5484459594,ICA LAPPKARR/22-08-11,-33.4,840.58,Groceries
2022-08-12,2022-08-12,5484459461,ICA LAPPKARR/22-08-10,-143.38,873.98,Groceries
2022-08-12,2022-08-12,5484459301,ICA LAPPKARR/22-08-09,-47.9,1017.36,Groceries
2022-08-09,2022-08-09,5484682370,WOLT        /22-08-08,-202.0,1065.26,Other
2022-08-08,2022-08-08,5484498497,HOTEL AT SIX/22-08-06,-147.0,1267.26,Utilities
2022-08-08,2022-08-08,5490990789,46736971950,400.0,1414.26,Other
2022-08-08,2022-08-07,5484029811,MAX BURGERS /22-08-07,-158.0,1014.26,Restaurants
2022-08-08,2022-08-06,5490990789,46736344968,72.0,1172.26,Other
2022-08-08,2022-08-06,5490990789,AB STORSTOCK,-26.0,1100.26,Other
2022-08-02,2022-08-02,5490990789,46736344968,-119.0,1126.26,Other
2022-08-01,2022-08-01,5490990789,46737265219,900.0,1245.26,Other
2022-08-01,2022-08-01,5490990789,46768162322,70.0,345.26,Other
2022-08-01,2022-08-01,5490990789,46735335998,70.0,275.26,Other
2022-08-01,2022-08-01,5490990789,46727294589,70.0,205.26,Other
2022-07-27,2022-07-27,5490990789,AB STORSTOCK,-26.0,135.26,Other
2022-07-25,2022-07-25,5490990789,46769600091,-30.0,161.26,Other
2022-07-22,2022-07-22,5490990789,46764332820,-30.0,191.26,Other
2022-07-21,2022-07-21,5484025281,STARBUCKS AV/22-07-20,-46.0,221.26,Other
2022-07-20,2022-07-20,5490990789,AB STORSTOCK,-26.0,267.26,Other
2022-07-20,2022-07-20,5490990789,46733251396,170.0,293.26,Other
2022-07-19,2022-07-19,5484524550,ICA LAPPKARR/22-07-18,-31.1,123.26,Groceries
2022-07-18,2022-07-17,5484178663,ICA LAPPKARR/22-07-16,-49.0,154.36,Groceries
2022-07-18,2022-07-16,5484595296,ICA LAPPKARR/22-07-15,-61.5,203.36,Groceries
2022-07-13,2022-07-13,5490990789,AB STORSTOCK,-26.0,264.86,Other
2022-07-13,2022-07-13,5490990789,AB STORSTOCK,-26.0,290.86,Other
2022-07-11,2022-07-11,5490990789,46733251397,55.0,316.86,Other
2022-07-07,2022-07-07,5490990789,46727721528,33.5,261.86,Other
2022-07-07,2022-07-07,5490990789,46727717801,-62.0,228.36,Other
2022-07-06,2022-07-06,5484495583,NGROCERIES  /22-07-05,-610.84,290.36,Other
2022-07-05,2022-07-05,5490990789,46734788363,11.0,901.2,Other
2022-07-05,2022-07-05,5484402695,LIDL 335/OST/22-07-04,-575.35,890.2,Groceries
2022-07-05,2022-07-05,5484491613,ICA LAPPKARR/22-07-04,-45.4,1465.55,Groceries
2022-07-05,2022-07-05,5490990789,46734788363,600.0,1510.95,Other
2022-07-04,2022-07-04,5484566568,TACO BAR I S/22-07-01,-192.0,910.95,Other
2022-07-04,2022-07-04,5484559579,MCDONALDS 21/22-07-01,-59.0,1102.95,Restaurants
2022-07-04,2022-07-04,5484437904,TEMPO SANDVI/22-07-03,-53.9,1161.95,Other
2022-07-04,2022-07-04,5484745861,KLOVER ESS T/22-07-02,-25.0,1215.85,Other
2022-07-04,2022-07-04,5490990789,46733251396,156.0,1240.85,Other
2022-07-04,2022-07-04,5490990789,SJ AB,-502.0,1084.85,Transport
2022-07-04,2022-07-03,5484677353,TEMPO SANDVI/22-07-02,-51.95,1586.85,Other
2022-07-04,2022-07-03,5484879937,INDIAN PALAC/22-07-02,-149.0,1638.8,Other
2022-07-04,2022-07-02,5484344891,4250150 PRES/22-07-01,-19.0,1787.8,Other
2022-07-04,2022-07-02,5484323357,THE LOCAL BA/22-07-01,-430.0,1806.8,Other
2022-07-04,2022-07-02,5490990789,REGION GÃVLE,-24.0,2236.8,Other
2022-07-04,2022-07-02,5490990789,REGION GÃVLE,-24.0,2260.8,Other
2022-07-01,2022-07-01,5484364120,ICA LAPPKARR/22-06-30,-59.0,2284.8,Groceries
2022-07-01,2022-07-01,5490990789,46733251396,96.0,2343.8,Other
2022-06-30,2022-06-30,5490990789,SJ AB,-157.0,2247.8,Transport
2022-06-29,2022-06-29,5484769514,CARLINGS 588/22-06-28,-399.0,2404.8,Other
2022-06-27,2022-06-27,5484641733,4208856 PRES/22-06-26,-76.0,2803.8,Other
2022-06-27,2022-06-27,5484355688,INDIAN STREE/22-06-26,-175.0,2879.8,Other
2022-06-27,2022-06-27,8901948716,INLÃST AVI,945.0,3054.8,Other
2022-06-27,2022-06-26,5484373113,ICA NARA ALV/22-06-25,-247.5,2109.8,Groceries
2022-06-27,2022-06-26,5490990789,46720159309,-128.0,2357.3,Other
2022-06-27,2022-06-24,5484358311,SYSTEMBOLAGE/22-06-23,-505.9,2485.3,Other
2022-06-27,2022-06-24,5484172633,MORMOS DUMPL/22-06-23,-115.0,2991.2,Other
2022-06-27,2022-06-24,5484719805,OOB SVEAVAGE/22-06-23,-105.0,3106.2,Other
2022-06-27,2022-06-24,5484725303,ICA LAPPKARR/22-06-23,-273.29,3211.2,Groceries
2022-06-27,2022-06-24,5484654036,CLAS OHLSON /22-06-23,-159.9,3484.49,Other
2022-06-23,2022-06-23,5490990789,46736344968,189.0,3644.39,Other
2022-06-23,2022-06-23,5490990789,46731615742,43.0,3455.39,Other
2022-06-23,2022-06-23,5490990789,46736344968,43.33,3412.39,Other
2022-06-23,2022-06-23,5490990789,46731615742,228.0,3369.06,Other
2022-06-23,2022-06-23,3781981004,LÃN,3000.0,3141.06,Other
2022-06-20,2022-06-18,5490990789,46736344968,-40.9,141.06,Other
2022-06-17,2022-06-17,5490990789,46761575633,-55.0,181.96,Other
2022-06-10,2022-06-10,5484355647,ICA LAPPKARR/22-06-09,-11.3,236.96,Groceries
2022-06-09,2022-06-09,5484011838,SOLSKEN TOBA/22-06-08,-25.0,248.26,Other
2022-06-09,2022-06-09,5484472460,ICA SUPERMAR/22-06-08,-140.49,273.26,Groceries
2022-06-09,2022-06-09,5484447550,ICA LAPPKARR/22-06-08,-57.0,413.75,Groceries
2022-06-09,2022-06-09,5484447540,ICA LAPPKARR/22-06-08,-56.9,470.75,Groceries
2022-06-09,2022-06-09,5490990789,46731615742,16.0,527.65,Other
2022-06-09,2022-06-09,5490990789,1235064050,-28.0,511.65,Other
2022-06-07,2022-06-07,5490990789,46736344968,-100.0,539.65,Other
2022-06-07,2022-06-07,5490990789,AKTIEBOLAGET,-30.0,639.65,Other
2022-06-07,2022-06-06,5490990789,46731615742,290.0,669.65,Other
2022-06-07,2022-06-06,5490990789,46736344968,345.0,379.65,Other
2022-06-07,2022-06-04,5484805878,4618147 7-EL/22-06-03,-37.82,34.65,Utilities
2022-06-07,2022-06-04,5490990789,AB STORSTOCK,-26.0,72.47,Other
2022-06-07,2022-06-04,5490990789,46769704034,-50.0,98.47,Other
2022-06-03,2022-06-03,5490990789,46764332820,-30.0,148.47,Other
2022-06-01,2022-06-01,5490990789,AB STORSTOCK,-26.0,178.47,Other
2022-05-30,2022-05-30,5484830800,BURGER KING /22-05-28,-75.0,204.47,Restaurants
2022-05-30,2022-05-29,5484707960,MAX STHLM 28/22-05-27,-158.0,279.47,Restaurants
2022-05-30,2022-05-29,5490990789,46736344968,-37.5,437.47,Other
2022-05-27,2022-05-27,5490990789,46793255306,180.0,474.97,Other
2022-05-27,2022-05-27,5484280831,STARBUCKS AV/22-05-26,-89.0,294.97,Other
2022-05-27,2022-05-27,5484235307,SECOND HAND /22-05-26,-80.0,383.97,Other
2022-05-27,2022-05-26,5490990789,46731615742,67.0,463.97,Other
2022-05-23,2022-05-22,5490990789,46736344968,-70.0,396.97,Other
2022-05-23,2022-05-22,5490990789,1236494066,-10.0,466.97,Other
2022-05-23,2022-05-22,5490990789,1236231492,-60.0,476.97,Other
2022-05-20,2022-05-20,5490990789,46736344968,192.0,536.97,Other
2022-05-13,2022-05-13,5490990789,46760084856,60.0,344.97,Other
2022-05-13,2022-05-13,5490990789,46760858773,120.0,284.97,Other
2022-05-12,2022-05-12,5490990789,46731615742,75.0,164.97,Other
2022-05-12,2022-05-12,5490990789,46731615742,-40.0,89.97,Other
2022-05-05,2022-05-05,5490990789,46736344968,-25.0,129.97,Other
2022-05-02,2022-05-02,5490990789,46793255306,-110.6,154.97,Other
2022-05-02,2022-05-01,5490990789,AB STORSTOCK,-26.0,265.57,Other
2022-05-02,2022-05-01,5490990789,AB STORSTOCK,-26.0,291.57,Other
2022-05-02,2022-05-01,5490990789,46731615742,-130.0,317.57,Other
2022-05-02,2022-04-30,5490990789,AB STORSTOCK,-99.0,447.57,Other
2022-04-26,2022-04-26,5490990789,46739921466,-100.0,546.57,Other
2022-04-25,2022-04-25,5490990789,46733251397,500.0,646.57,Other
2022-04-19,2022-04-15,5490990789,46767403059,-500.0,146.57,Other
2022-04-13,2022-04-13,5490990789,46731615742,250.0,646.57,Other
2022-04-13,2022-04-13,5490990789,46736344968,-500.0,396.57,Other
2022-04-13,2022-04-13,5490990789,46736344968,500.0,896.57,Other
2022-04-11,2022-04-11,5490990789,46767418438,-80.0,396.57,Other
2022-04-11,2022-04-10,5490990789,46736344968,-500.0,476.57,Other
2022-04-11,2022-04-10,5490990789,46736344968,500.0,976.57,Other
2022-04-05,2022-04-05,5484345581,ICA LAPPKARR/22-04-04,-89.0,476.57,Groceries
2022-04-04,2022-04-04,5484191121,UBER    EATS/22-04-03,-228.0,565.57,Transport
2022-04-04,2022-04-04,5484632192,ICA LAPPKARR/22-04-02,-135.2,793.57,Groceries
2022-04-04,2022-04-03,5484242248,KITCHENLAB  /22-04-02,-370.0,928.77,Other
2022-04-04,2022-04-03,5484702521,ICA SUPERMAR/22-04-02,-167.84,1298.77,Groceries
2022-04-04,2022-04-02,5490990789,46733251396,185.0,1466.61,Other
2022-03-31,2022-03-31,5490990789,46731615742,-123.4,1281.61,Other
2022-03-31,2022-03-31,5490990789,46736344968,-654.0,1405.01,Other
2022-03-30,2022-03-30,5841990687,H30464395101,2000.0,2059.01,Other
2022-03-24,2022-03-24,5490990789,46764414367,30.0,59.01,Other
2022-03-22,2022-03-22,5490990789,46793402669,-6.0,29.01,Other
2022-03-22,2022-03-22,5490990789,46793402669,6.0,35.01,Other
2022-03-21,2022-03-19,5490990789,46733251397,-250.0,29.01,Other
2022-03-14,2022-03-13,5490990789,46733251396,74.0,279.01,Other
2022-03-09,2022-03-09,5490990789,46731615742,45.0,205.01,Other
2022-03-07,2022-03-06,5490990789,1236494066,-90.0,160.01,Other
2022-02-28,2022-02-26,5490990789,46731615742,163.0,250.01,Other
2022-02-28,2022-02-26,5490990789,46736344968,56.0,87.01,Other
2022-02-21,2022-02-20,5490990789,46731615742,30.0,31.01,Other
2022-02-21,2022-02-20,5484670758,POWER SOURCE/22-02-19,-109.0,1.01,Other
2022-02-21,2022-02-19,5484505088,PIZZA HUT 20/22-02-18,-238.0,110.01,Other
2022-02-21,2022-02-19,5484856411,SYSTEMBOLAGE/22-02-18,-196.3,348.01,Other
2022-02-21,2022-02-19,5484588386,7-ELEVEN    /22-02-18,-28.02,544.31,Other
2022-02-21,2022-02-19,5490990789,46736344968,-2.0,572.33,Other
2022-02-21,2022-02-19,5490990789,46736344968,2.0,574.33,Other
2022-02-16,2022-02-16,5490990789,34677831224,500.0,572.33,Other
2022-02-14,2022-02-14,5490990789,46767533861,-44.0,72.33,Other
2022-02-14,2022-02-12,5490990789,46736344968,-58.0,116.33,Other
2022-02-09,2022-02-09,5490990789,34677831224,-500.0,174.33,Other
2022-02-07,2022-02-07,5484731429,7-ELEVEN    /22-02-06,-33.02,674.33,Other
2022-02-07,2022-02-07,5484218299,LILLEBRORS B/22-02-06,-35.0,707.35,Other
2022-02-07,2022-02-05,5484291941,POWER SOURCE/22-02-04,-109.0,742.35,Other
2022-02-07,2022-02-05,5490990789,1230919100,-109.0,851.35,Other
2022-02-03,2022-02-03,5484869102,HIMALAYA LIV/22-02-01,-87.63,960.35,Other
2022-02-02,2022-02-02,5484115473,127 - UNIVER/22-01-31,-650.0,1047.98,Other
2022-02-02,2022-02-02,5484602831,KTH STORIES /22-02-01,-54.0,1697.98,Other
2022-02-01,2022-02-01,5484590053,ICA LAPPKARR/22-01-31,-78.3,1751.98,Groceries
2022-02-01,2022-02-01,5484589982,ICA LAPPKARR/22-01-31,-69.34,1830.28,Groceries
2022-01-31,2022-01-31,9900003100,FITNESS24,-115.0,1899.62,Other
2022-01-31,2022-01-30,5490990789,46761879407,50.0,2014.62,Other
2022-01-31,2022-01-30,5484792082,ICA LAPPKARR/22-01-29,-49.5,1964.62,Groceries
2022-01-31,2022-01-29,5490990789,46704109524,-450.0,2014.12,Other
2022-01-27,2022-01-27,5490990789,46731615742,18.0,2464.12,Other
2022-01-27,2022-01-27,5490990789,SERGEL KREDI,-533.15,2446.12,Utilities
2022-01-25,2022-01-25,3781981004,LÃN,126.0,2979.27,Other
2022-01-24,2022-01-24,5490990789,46769771146,-10.0,2853.27,Other
2022-01-24,2022-01-24,5490990789,46769771146,10.0,2863.27,Other
2022-01-20,2022-01-20,5490990789,46734951209,35.0,2853.27,Other
2022-01-17,2022-01-15,5490990789,46736344968,20.0,2818.27,Other
2022-01-13,2022-01-13,5490990789,46767440716,35.0,2798.27,Other
2022-01-13,2022-01-13,5490990789,46793255306,30.0,2763.27,Other
2022-01-03,2021-12-31,5490990789,AB STORSTOCK,-25.0,2733.27,Other
2021-12-30,2021-12-31,5490990010,RÃNTA,-0.03,2758.27,Other
2021-12-30,2021-12-30,5490990789,AB STORSTOCK,-25.0,2758.3,Other
2021-12-30,2021-12-30,5490990789,AB STORSTOCK,-25.0,2783.3,Other
2021-12-29,2021-12-29,9900003100,FITNESS24,-229.0,2808.3,Other
2021-12-15,2021-12-15,5490990789,46733251397,-165.0,3037.3,Other
2021-12-13,2021-12-11,5490990789,AB STORSTOCK,-25.0,3202.3,Other
2021-12-13,2021-12-10,5490990789,AB STORSTOCK,-25.0,3227.3,Other
2021-12-06,2021-12-05,5490990789,AB STORSTOCK,-25.0,3252.3,Other
2021-11-29,2021-11-29,9900003100,FITNESS24,-229.0,3277.3,Other
2021-11-29,2021-11-28,5490990789,46736344968,150.0,3506.3,Other
2021-11-29,2021-11-27,5490990789,46731615742,150.0,3356.3,Other
2021-11-26,2021-11-26,5490990789,46733251397,1600.0,3206.3,Other
2021-11-25,2021-11-25,5490990789,INTRUM SVERI,-4878.61,1606.3,Other
2021-11-25,2021-11-25,5841990687,H25455980798,5000.0,6484.91,Other
2021-11-22,2021-11-20,5490990789,46765552983,-120.0,1484.91,Other
2021-11-22,2021-11-20,5490990789,46736344968,60.0,1604.91,Other
2021-11-16,2021-11-16,5490990789,46734788363,217.0,1544.91,Other
2021-11-15,2021-11-15,5490990789,46731615742,-50.0,1327.91,Other
2021-11-15,2021-11-15,5490990789,46736344968,-50.0,1377.91,Other
2021-11-15,2021-11-15,5490990789,46731615742,50.0,1427.91,Other
2021-11-15,2021-11-15,5490990789,46736344968,50.0,1377.91,Other
2021-11-15,2021-11-15,5490990789,AB STORSTOCK,-25.0,1327.91,Other
2021-11-15,2021-11-14,5490990789,AB STORSTOCK,-25.0,1352.91,Other
2021-11-15,2021-11-14,5490990789,AB STORSTOCK,-25.0,1377.91,Other
2021-11-15,2021-11-13,5490990789,AB STORSTOCK,-25.0,1402.91,Other
2021-11-12,2021-11-12,5490990789,AB STORSTOCK,-25.0,1427.91,Other
2021-11-08,2021-11-06,5490990789,46708391674,-90.0,1452.91,Other
2021-11-01,2021-11-01,5490990789,46727721528,-392.0,1542.91,Other
2021-11-01,2021-10-31,5490990789,46733251397,-5800.0,1934.91,Other
2021-10-29,2021-10-29,5490990789,46733251397,-1000.0,7734.91,Other
2021-10-29,2021-10-29,9900003100,FITNESS24,-229.0,8734.91,Other
2021-10-28,2021-10-28,5490990789,46733251397,2800.0,8963.91,Other
2021-10-28,2021-10-28,5490990789,46733251397,4000.0,6163.91,Other
2021-10-27,2021-10-27,5841990687,H27453984930,2000.0,2163.91,Other
2021-10-26,2021-10-26,5490990789,46769771146,75.0,163.91,Other
2021-10-19,2021-10-19,5490990789,46707153608,70.0,88.91,Other
2021-10-04,2021-10-02,5490990789,46736344968,55.0,18.91,Other
2021-09-30,2021-09-30,5490990010,RÃNTA,-0.18,-36.09,Other
2021-09-29,2021-09-29,9900003100,FITNESS24,-229.0,-35.91,Other
2021-09-22,2021-09-22,5490990789,46730946530,-250.0,193.09,Other
2021-09-20,2021-09-20,5490990789,46764422936,-81.0,443.09,Other
2021-09-20,2021-09-19,5490990789,46736344968,135.0,524.09,Other
2021-09-20,2021-09-19,5490990789,46731615742,135.0,389.09,Other
2021-09-20,2021-09-19,5490990789,46734794596,-75.0,254.09,Other
2021-09-13,2021-09-13,5490990789,46728442238,-108.0,329.09,Other
2021-09-13,2021-09-12,5490990789,AB STORSTOCK,-25.0,437.09,Other
2021-09-13,2021-09-12,5490990789,AB STORSTOCK,-25.0,462.09,Other
2021-09-13,2021-09-11,5490990789,46707411412,-168.0,487.09,Other
2021-09-06,2021-09-05,5490990789,46731615742,25.0,655.09,Other
2021-09-06,2021-09-04,5490990789,AB STORSTOCK,-25.0,630.09,Other
2021-09-06,2021-09-04,5490990789,46731615742,29.0,655.09,Other
2021-09-06,2021-09-04,5490990789,AB STORSTOCK,-25.0,626.09,Other
2021-08-31,2021-08-31,5490990789,46734887840,-57.5,651.09,Other
2021-08-31,2021-08-31,5490990789,46767403059,-35.0,708.59,Other
2021-08-31,2021-08-31,5490990789,46793402669,-84.84,743.59,Other
2021-08-31,2021-08-31,5490990789,46767456961,250.0,828.43,Other
2021-08-31,2021-08-31,5490990789,46733251396,-40.0,578.43,Other
2021-08-31,2021-08-31,5490990789,46733251396,40.0,618.43,Other
2021-08-30,2021-08-30,9900003100,FITNESS24,-229.0,578.43,Other
2021-08-25,2021-08-25,5490990789,46731615742,108.0,807.43,Other
2021-08-25,2021-08-25,5490990789,46736344968,83.0,699.43,Other
2021-08-25,2021-08-25,5484783758,LIDL 257 / S/21-08-24,-71.08,616.43,Groceries
2021-08-25,2021-08-25,5484208787,FALAFELKUNGE/21-08-24,-89.0,687.51,Other
2021-08-25,2021-08-25,5490990789,46760858773,-13.3,776.51,Other
2021-08-25,2021-08-25,5490990789,AB STORSTOCK,-25.0,789.81,Other
2021-08-24,2021-08-24,5490990789,AB STORSTOCK,-25.0,814.81,Other
2021-08-23,2021-08-23,5841990687,H23449610394,500.0,839.81,Other
2021-08-23,2021-08-22,5490990789,46760858773,215.6,339.81,Other
2021-08-23,2021-08-21,5490990789,AB STORSTOCK,-25.0,124.21,Other
2021-08-23,2021-08-21,5490990789,AB STORSTOCK,-25.0,149.21,Other
2021-08-16,2021-08-15,5490990789,46734769962,60.0,174.21,Other
2021-08-16,2021-08-15,5490990789,46734948210,49.5,114.21,Other
2021-08-11,2021-08-11,5490990789,46727721528,-230.0,64.71,Other
2021-08-06,2021-08-06,5490990789,46736344968,25.0,294.71,Other
2021-08-06,2021-08-06,5490990789,46704029196,-128.0,269.71,Other
2021-08-06,2021-08-06,5490990789,46731615742,62.0,397.71,Other
2021-08-04,2021-08-04,5490990789,46736344968,-129.0,335.71,Other
2021-08-02,2021-08-01,5490990789,46707411160,-250.0,464.71,Other
2021-08-02,2021-08-01,5490990789,46728440144,-30.0,714.71,Other
2021-08-02,2021-07-31,5490990789,46727771950,120.0,744.71,Other
2021-08-02,2021-07-31,5490990789,46734887840,120.0,624.71,Other
2021-08-02,2021-07-31,5490990789,46731615742,-120.0,504.71,Other
2021-08-02,2021-07-31,5490990789,46731615742,120.0,624.71,Other
2021-08-02,2021-07-31,5490990789,46731615742,120.0,504.71,Other
2021-08-02,2021-07-31,5490990789,46727717801,120.0,384.71,Other
2021-08-02,2021-07-31,5490990789,46733251396,120.0,264.71,Other
2021-07-29,2021-07-29,9900003100,FITNESS24,-229.0,144.71,Other
2021-07-29,2021-07-29,1209900000,COLLECTIA INKASSO,-449.0,373.71,Other
2021-07-28,2021-07-28,5841990687,H28448050912,500.0,822.71,Other
2021-07-27,2021-07-27,5490990789,46734788363,219.0,322.71,Other
2021-07-27,2021-07-27,5490990789,46727717801,3.3,103.71,Other
2021-07-26,2021-07-24,5490990789,46764427435,-30.0,100.41,Other
2021-07-26,2021-07-24,5490990789,46736249473,-30.0,130.41,Other
2021-07-22,2021-07-22,5490990789,46733251396,86.0,160.41,Other
2021-07-16,2021-07-16,5490990789,46760858773,100.0,74.41,Other
2021-06-30,2021-06-30,5490990789,46733251396,40.0,-25.59,Other
2021-06-29,2021-06-29,9900003100,FITNESS24,-229.0,-65.59,Other
2021-06-28,2021-06-28,5490990789,46793376434,-30.0,163.41,Other
2021-06-28,2021-06-28,5490990789,46733251397,170.0,193.41,Other
2021-06-28,2021-06-27,5490990789,46761575633,5.0,23.41,Other
2021-06-28,2021-06-27,5490990789,46793376434,-30.0,18.41,Other
2021-06-28,2021-06-27,5490990789,46724038471,-35.0,48.41,Other
2021-06-28,2021-06-27,5490990789,46728440144,-30.0,83.41,Other
2021-06-28,2021-06-26,5490990789,AB STORSTOCK,-25.0,113.41,Other
2021-06-28,2021-06-26,5490990789,AB STORSTOCK,-25.0,138.41,Other
2021-06-24,2021-06-24,5490990789,AB STORSTOCK,-25.0,163.41,Other
2021-06-24,2021-06-24,5490990789,AB STORSTOCK,-25.0,188.41,Other
2021-06-24,2021-06-24,5490990789,AB STORSTOCK,-25.0,213.41,Other
2021-06-24,2021-06-24,5490990789,46733251397,-25.0,238.41,Other
2021-06-22,2021-06-22,5490990789,AB STORSTOCK,-25.0,263.41,Other
2021-06-21,2021-06-21,5490990789,46733251397,-194.0,288.41,Other
2021-06-21,2021-06-21,5490990789,AB STORSTOCK,-25.0,482.41,Other
2021-06-21,2021-06-21,5490990789,46733251397,-180.0,507.41,Other
2021-06-21,2021-06-20,5490990789,AB STORSTOCK,-25.0,687.41,Other
2021-06-21,2021-06-20,5490990789,AB STORSTOCK,-25.0,712.41,Other
2021-06-21,2021-06-19,5490990789,REITAN CONVE,-75.0,737.41,Other
2021-06-21,2021-06-19,5490990789,AB STORSTOCK,-25.0,812.41,Other
2021-06-21,2021-06-19,5490990789,46733251397,-75.0,837.41,Other
2021-06-18,2021-06-18,5490990789,46733251397,200.0,912.41,Other
2021-06-18,2021-06-18,5490990789,46733251397,-200.0,712.41,Other
2021-06-18,2021-06-18,5490990789,393455705651,-690.0,912.41,Other
2021-06-17,2021-06-17,5490990789,AB STORSTOCK,-25.0,1602.41,Other
2021-06-17,2021-06-17,5490990789,AB STORSTOCK,-25.0,1627.41,Other
